dealer_id,rounded_price,car_id,price,url
4738,35000,27998715,39990,https://www.spirecarsltd.co.uk/details/used-car-in-middlesex/mercedes-benz/gleclass/3.0-gle450h-mhev-amg-line-premium-g-tronic-4matic-euro-6-ss-5dr-7-seat/1460408/
4738,45000,27654750,46990,https://www.spirecarsltd.co.uk/details/used-car-in-middlesex/landrover/defender110/2.0-sd4-first-edition-auto-4wd-euro-6-ss-5dr/1428843/
4762,0,28079190,4800,https://www.west-motors.co.uk/used/cars/vauxhall/astra/1-4i-turbo-elite-nav-euro-6-5dr-3186
4762,5000,27054932,8300,https://www.west-motors.co.uk/used/cars/bmw/1-series/1-5-118i-sport-euro-6-s-s-5dr-3320
4762,10000,26264947,10300,https://www.west-motors.co.uk/used/cars/volkswagen/touran/2-0-tdi-se-euro-6-s-s-5dr-3291
4762,15000,25782670,15500,https://www.west-motors.co.uk/used/cars/mercedes-benz/c-class/2-0-c220d-amg-line-premium-g-tronic-euro-6-s-s-5dr-3330
4762,20000,27302385,21000,https://www.west-motors.co.uk/used/cars/land-rover/range-rover/3-0-td-v6-autobiography-auto-4wd-euro-6-s-s-5dr-3313
4762,25000,27158449,25000,https://www.west-motors.co.uk/used/cars/bmw/x3/2-0-20d-mht-m-sport-auto-xdrive-euro-6-s-s-5dr-3319
4762,40000,27678677,43500,https://www.west-motors.co.uk/used/cars/porsche/taycan/performance-plus-93-4kwh-4s-auto-4wd-4dr-3269
4766,5000,27913247,9385,https://www.steelcitysportsandprestige.co.uk/vehicle/nissan-qashqai-tekna-dig-t-used-cars-in-sheffield-yorkshire-c9c90f68-ec21-42db-ba49-0f3ade23dca6
4766,10000,27104220,13985,https://www.steelcitysportsandprestige.co.uk/vehicle/vauxhall-vivaro-l2h1-2900-limited-edition-nav-cdti-pv-biturbo-ss-used-vans-in-sheffield-yorkshire-159e9fc7-14f8-43be-8df6-49fcbe13c76c
4766,15000,22298540,18700,https://www.steelcitysportsandprestige.co.uk/vehicle/lexus-nx-300h-300h-luxury-used-cars-in-sheffield-yorkshire-50b143ce-007c-4704-9707-094b96c96fd1
4766,20000,21569257,23495,https://www.steelcitysportsandprestige.co.uk/vehicle/vauxhall-vivaro-l2h1-2900-sportive-cdti-used-vans-in-sheffield-yorkshire-4ca93a83-4217-4cc0-b0c8-9f050e2e1b16
4766,25000,26665963,25985,https://www.steelcitysportsandprestige.co.uk/vehicle/ford-ranger-wildtrak-ecoblue-used-pickups-in-sheffield-yorkshire-9cd4979a-9a96-476b-ab37-a775db9b6203
4766,30000,20200585,32985,https://www.steelcitysportsandprestige.co.uk/vehicle/renault-trafic-ll29-business-plus-energy-dci-used-conversions-in-sheffield-yorkshire-74803cd6-b047-4eb8-8018-9d576f216308
4766,35000,23184727,39985,https://www.steelcitysportsandprestige.co.uk/vehicle/land-rover-defender-110-td-xs-station-wagon-used-suvs-in-sheffield-yorkshire-bfb0ec0e-1e07-43fc-af59-7db7b6e0665d
4766,40000,23525960,44990,https://www.steelcitysportsandprestige.co.uk/vehicle/volkswagen-crafter-cr35-tdi-l-hr-pv-startline-used-conversion-in-sheffield-yorkshire-4e8dd198-b0c2-4893-b86c-6a66470a5530
4766,45000,25295630,49985,https://www.steelcitysportsandprestige.co.uk/vehicle/ford-transit-custom-300-limited-pv-ecoblue-used-transit-vans-in-sheffield-yorkshire-b2090e95-ae16-4d39-8471-a3df718eeb77
4766,55000,26799098,59985,https://www.steelcitysportsandprestige.co.uk/vehicle/audi-rs4-avant-rs-4-tfsi-quattro-vorsprung-used-cars-in-sheffield-yorkshire-6f578485-9c38-4108-98a2-86706d45372f
4766,65000,26773372,68645,https://www.steelcitysportsandprestige.co.uk/vehicle/land-rover-range-rover-sport-dynamic-se-used-suvs-in-sheffield-yorkshire-16536743-cc13-4336-9731-79e11e9d72fa
4766,75000,18161672,77985,https://www.steelcitysportsandprestige.co.uk/vehicle/audi-r8-v10-performance-quattro-used-coupes-in-sheffield-yorkshire-2a5b7ba6-c362-4baf-9e04-ad6b1eafb7e4
4781,5000,27580988,9995,https://www.markkessellcars.co.uk/used-volkswagen-golf-summercourt-newquay-cornwall-6825703
4781,10000,27927889,13995,https://www.markkessellcars.co.uk/used-land-rover-discovery-4-summercourt-newquay-cornwall-6868705
4781,15000,26920323,19495,https://www.markkessellcars.co.uk/used-peugeot-expert-summercourt-newquay-cornwall-6658581
4781,25000,27959707,29995,https://www.markkessellcars.co.uk/used-tesla-model-s-summercourt-newquay-cornwall-6920975
4781,30000,27827780,30995,https://www.markkessellcars.co.uk/used-ford-transit-summercourt-newquay-cornwall-6649638
4803,10000,28040798,14500,https://www.handsautosales.co.uk/details/used-car-in-chertsey/audi/a1/1.4-tfsi-s-line-sportback-s-tronic-euro-6-ss-5dr/1465304/
4803,15000,27819760,19750,https://www.handsautosales.co.uk/details/used-car-in-chertsey/mercedes-benz/cclass/2.0-c220d-amg-line-edition-g-tronic+-euro-6-ss-5dr/1443869/
4803,20000,26622774,21750,https://www.handsautosales.co.uk/details/used-car-in-chertsey/mini/hatch/2.0-john-cooper-works-steptronic-euro-6-ss-3dr/1343722/
4803,25000,27984556,29000,https://www.handsautosales.co.uk/details/used-car-in-chertsey/audi/q3/2.0-tdi-35-black-edition-sportback-s-tronic-euro-6-ss-5dr/1459369/
4803,30000,26709402,34500,https://www.handsautosales.co.uk/details/used-car-in-chertsey/volkswagen/golf/2.0-tsi-r-dsg-4motion-euro-6-ss-5dr/1350201/
4821,0,27339159,4975,https://www.jmmotorsltd.co.uk/used-ford-transit-connect-harefield-middlesex-6766671
4821,5000,20896260,9995,https://www.jmmotorsltd.co.uk/used-ford-transit-custom-harefield-middlesex-4998203
4821,10000,20896253,14450,https://www.jmmotorsltd.co.uk/used-volkswagen-caddy-maxi-harefield-middlesex-4770252
4821,15000,23566543,15495,https://www.jmmotorsltd.co.uk/used-ford-transit-harefield-middlesex-5842870
4821,20000,27691668,22995,https://www.jmmotorsltd.co.uk/used-mercedes-benz-x-class-harefield-middlesex-6851127
4824,0,23457090,4495,https://www.johnkilkennycars.co.uk/used-ford-focus-edinburgh-scotland-4507377
4824,5000,11547896,6750,https://www.johnkilkennycars.co.uk/used-saab-9-3-edinburgh-scotland-2902934
4824,10000,13905663,11995,https://www.johnkilkennycars.co.uk/used-mercedes-benz-e-class-edinburgh-scotland-3508521
4824,15000,14337124,16995,https://www.johnkilkennycars.co.uk/used-mercedes-benz-cl-edinburgh-scotland-3615944
4824,20000,25517598,22995,https://www.johnkilkennycars.co.uk/used-bmw-x6-edinburgh-scotland-6307570
4826,5000,28044621,9995,https://www.caldermotor.co.uk/used-land-rover-range-rover-sport-west-lothian-scotland-6896430
4826,10000,27559317,12750,https://www.caldermotor.co.uk/used-audi-a5-west-lothian-scotland-6786012
4826,15000,25992782,17450,https://www.caldermotor.co.uk/used-bmw-x1-west-lothian-scotland-6370683
4826,20000,26822826,20750,https://www.caldermotor.co.uk/used-mercedes-benz-c-class-west-lothian-scotland-6621715
4826,25000,26385946,25750,https://www.caldermotor.co.uk/used-maserati-levante-west-lothian-scotland-6524646
4826,30000,26385944,30995,https://www.caldermotor.co.uk/used-land-rover-range-rover-sport-west-lothian-scotland-6522421
4826,35000,25941838,36450,https://www.caldermotor.co.uk/used-land-rover-range-rover-sport-west-lothian-scotland-6407333
4826,40000,26011127,42995,https://www.caldermotor.co.uk/used-porsche-cayenne-west-lothian-scotland-6421565
4826,45000,27435152,49995,https://www.caldermotor.co.uk/used-land-rover-range-rover-sport-west-lothian-scotland-6789025
4826,55000,25883310,57995,https://www.caldermotor.co.uk/used-land-rover-defender-west-lothian-scotland-6388743
4826,65000,26524237,68450,https://www.caldermotor.co.uk/used-land-rover-range-rover-sport-west-lothian-scotland-6552372
4826,70000,20935814,72995,https://www.caldermotor.co.uk/used-bentley-bentayga-west-lothian-scotland-5221097
4826,85000,28000773,89995,https://www.caldermotor.co.uk/used-land-rover-range-rover-west-lothian-scotland-6923207
4826,145000,27620689,145995,https://www.caldermotor.co.uk/used-mercedes-benz-g-class-west-lothian-scotland-6837557
4826,150000,20139118,154995,https://www.caldermotor.co.uk/used-lamborghini-urus-west-lothian-scotland-3939934
4828,0,26309523,3295,https://www.baskeyfields.co.uk/used-husqvarna-svartpilen-401-2021-stoke-on-trent-staffordshire-5342979
4828,5000,27348132,7495,https://www.baskeyfields.co.uk/used-volkswagen-golf-stoke-on-trent-staffordshire-6767399
4828,10000,26928144,14500,https://www.baskeyfields.co.uk/used-mini-hatch-stoke-on-trent-staffordshire-6660045
4828,15000,27109688,19995,https://www.baskeyfields.co.uk/used-volkswagen-golf-stoke-on-trent-staffordshire-6683410
4828,25000,27905078,28995,https://www.baskeyfields.co.uk/used-ford-mustang-stoke-on-trent-staffordshire-6899840
4828,50000,27375475,52995,https://www.baskeyfields.co.uk/used-audi-rs3-stoke-on-trent-staffordshire-6775693
4829,0,28068587,3995,https://www.fastlanemotorcars.co.uk/used-mini-countryman-stoke-on-trent-staffordshire-6941673
4829,5000,27607309,5995,https://www.fastlanemotorcars.co.uk/used-audi-a3-stoke-on-trent-staffordshire-6833950
4829,10000,25992793,13995,https://www.fastlanemotorcars.co.uk/used-mini-hatch-stoke-on-trent-staffordshire-6420632
4829,15000,26334065,15995,https://www.fastlanemotorcars.co.uk/used-mini-hatch-stoke-on-trent-staffordshire-6489556
4829,20000,26776459,22995,https://www.fastlanemotorcars.co.uk/used-land-rover-range-rover-evoque-stoke-on-trent-staffordshire-6613962
4829,25000,27519844,28995,https://www.fastlanemotorcars.co.uk/used-land-rover-range-rover-velar-stoke-on-trent-staffordshire-6809709
4829,30000,27544169,31995,https://www.fastlanemotorcars.co.uk/used-land-rover-range-rover-velar-stoke-on-trent-staffordshire-6819208
4829,35000,26374958,38995,https://www.fastlanemotorcars.co.uk/used-porsche-macan-stoke-on-trent-staffordshire-6520489
4830,0,28099471,4950,https://www.ashbankgarage.co.uk/used/hyundai/ix20/14-active-hatchback-5dr-petrol-manual-euro-5-90-bhp/stoke-on-trent/staffordshire/21603816
4830,5000,27574795,6995,https://www.ashbankgarage.co.uk/used/vauxhall/combo-cargo/16-turbo-d-2300-sportive-panel-van-4dr-diesel-manual-l1-h1-euro-6-ss-100-ps/stoke-on-trent/staffordshire/244334
4830,10000,26732359,13995,https://www.ashbankgarage.co.uk/used/kia/ceed/10-t-gdi-3-hatchback-5dr-petrol-manual-euro-6-ss-118-bhp/stoke-on-trent/staffordshire/21515907
4830,15000,27952922,15995,https://www.ashbankgarage.co.uk/used/volkswagen/tiguan/20-tdi-bluemotion-tech-r-line-suv-5dr-diesel-dsg-4wd-euro-6-ss-184-ps/stoke-on-trent/staffordshire/21593938
4857,5000,27309977,9790,https://www.formulaprestigemotors.com/vehicle/peugeot-2008-15-bluehdi-allure-euro-6-ss-5dr-in-cwmbran-gwent-279c326a-c075-4301-94ba-b29700964839
4857,15000,26655722,19490,https://www.formulaprestigemotors.com/vehicle/bmw-x4-20-20d-m-sport-auto-xdrive-euro-6-ss-5dr-in-cwmbran-gwent-a1b91243-24ab-45dc-8954-b25900a345db
4857,20000,26415646,20990,https://www.formulaprestigemotors.com/vehicle/bmw-330e-20-12kwh-m-sport-auto-euro-6-ss-4dr-in-cwmbran-gwent-db6bdf23-0371-43ac-b1f0-b23a00f62352
4857,25000,27446225,25990,https://www.formulaprestigemotors.com/vehicle/audi-a6-avant-20-tdi-40-sport-s-tronic-quattro-euro-6-ss-5dr-in-cwmbran-gwent-2d71f503-b004-48f2-b999-b2a20102b91f
4857,30000,27858681,30000,https://www.formulaprestigemotors.com/vehicle/ford-transit-custom-20-280-limited-l1-h1-auto-136-sport-kit-in-cwmbran-gwent-5d45c8b0-b2db-444e-8d6a-b2c400bae945
4857,35000,27936597,38995,https://www.formulaprestigemotors.com/vehicle/land-rover-range-rover-sport-30-d300-mhev-autobiography-dynamic-auto-4wd-euro-6-ss-5dr-in-cwmbran-gwent-7b86b2e6-f8c9-4207-aac3-b2cd012a1c44
4857,40000,26484305,44990,https://www.formulaprestigemotors.com/vehicle/ford-ranger-20-td-ecoblue-wildtrak-auto-4wd-euro-6-ss-4dr-in-cwmbran-gwent-e275c31b-d6fb-42cd-80bb-b1ba008b70af
4857,45000,27964286,45990,https://www.formulaprestigemotors.com/vehicle/bmw-x5-30-45e-24kwh-m-sport-auto-xdrive-euro-6-ss-5dr-in-cwmbran-gwent-a94efd1e-89c0-4d3e-9ffe-b2cf00715365
4857,55000,27164653,56990,https://www.formulaprestigemotors.com/vehicle/mercedes-glc63-amg-40-v8-biturbo-amg-s-premium-plus-spds-mct-4matic-euro-6-ss-5dr-in-cwmbran-gwent-950c5199-6cd2-4a35-9dfb-b28a01263a59
4857,60000,27294226,61995,https://www.formulaprestigemotors.com/vehicle/land-rover-defender-110-30-d250-mhev-x-dynamic-se-auto-4wd-euro-6-ss-5dr-in-cwmbran-gwent-17c2a43f-72fe-4151-aec0-b29600c5bfea
4857,65000,27814231,66995,https://www.formulaprestigemotors.com/vehicle/bmw-x5-30-50e-257kwh-m-sport-steptronic-xdrive-euro-6-ss-5dr-in-cwmbran-gwent-05a90862-a93f-498d-b8a9-b2bf0141092b
4907,5000,27445414,8999,https://www.norfolkcars.co.uk/vehicle-details/used-mini-hatch-john-cooper-works-for-sale-in-norfolk-u2118/
4907,10000,26298328,14699,https://www.norfolkcars.co.uk/vehicle-details/used-mini-hatch-cooper-exclusive-for-sale-in-norfolk-u2037/
4907,15000,27250727,18994,https://www.norfolkcars.co.uk/vehicle-details/used-bmw-x5-30d-m-sport-for-sale-in-norfolk-u2107/
4907,20000,27673463,20999,https://www.norfolkcars.co.uk/vehicle-details/used-mini-countryman-cooper-sport-for-sale-in-norfolk-u2131/
4907,30000,26144854,34999,https://www.norfolkcars.co.uk/vehicle-details/used-ford-transit-custom-tdci-270-limited-for-sale-in-norfolk-u2024/
4914,0,27919082,4950,https://www.kennymurraycarsltd.co.uk/used-renault-megane-fraserburgh-aberdeenshire-6907918
4914,5000,26745183,5750,https://www.kennymurraycarsltd.co.uk/used-kia-proceed-fraserburgh-aberdeenshire-6613740
4914,10000,27235202,10750,https://www.kennymurraycarsltd.co.uk/used-audi-a3-fraserburgh-aberdeenshire-6744585
4914,15000,25400793,18250,https://www.kennymurraycarsltd.co.uk/used-bmw-x1-fraserburgh-aberdeenshire-6281182
4914,20000,26867845,21750,https://www.kennymurraycarsltd.co.uk/used-bmw-4-series-fraserburgh-aberdeenshire-6643693
4914,45000,24345361,47450,https://www.kennymurraycarsltd.co.uk/used-porsche-macan-fraserburgh-aberdeenshire-5560344
4945,5000,26298497,8295,https://www.justnicecleancars.co.uk/used-vehicle-details/Vauxhall-Corsa-U5155/
4945,10000,26287993,12495,https://www.justnicecleancars.co.uk/used-vehicle-details/Renault-Kadjar-U5151/
4945,35000,17146947,35999,https://www.justnicecleancars.co.uk/used-vehicle-details/Land-Rover-Discovery-U4986/
4954,5000,27793134,9495,https://www.route1carsales.co.uk/details/specialist-car-in-leigh-on-sea/bmw/2series/1.5-218i-m-sport-euro-6-ss-2dr/1441868/
4973,0,28045434,4995,https://www.batemanlynchcars.co.uk/used-mercedes-benz-c-class-liskeard-cornwall-6372799
4973,5000,26865574,7995,https://www.batemanlynchcars.co.uk/used-citroen-c1-liskeard-cornwall-6645726
4973,10000,27577814,13995,https://www.batemanlynchcars.co.uk/used-audi-q5-liskeard-cornwall-6827469
4973,15000,27547110,19995,https://www.batemanlynchcars.co.uk/used-bmw-x3-liskeard-cornwall-6817914
4973,20000,26651675,23995,https://www.batemanlynchcars.co.uk/used-bmw-x3-liskeard-cornwall-6587030
4973,25000,27491562,27495,https://www.batemanlynchcars.co.uk/used-audi-rs3-liskeard-cornwall-6803748
4973,30000,27183737,30995,https://www.batemanlynchcars.co.uk/used-bmw-m2-liskeard-cornwall-6730227
4973,35000,28105916,39995,https://www.batemanlynchcars.co.uk/used-mercedes-benz-gls-liskeard-cornwall-6957988
4973,40000,28058455,44995,https://www.batemanlynchcars.co.uk/used-maserati-grancabrio-liskeard-cornwall-6946139
4973,45000,28105915,48995,https://www.batemanlynchcars.co.uk/used-bmw-m5-liskeard-cornwall-6960919
4973,60000,28105914,64995,https://www.batemanlynchcars.co.uk/used-audi-rs-e-tron-gt-liskeard-cornwall-6958371
4973,65000,28069246,69995,https://www.batemanlynchcars.co.uk/used-land-rover-defender-liskeard-cornwall-6949790
4974,0,26475743,4600,http://www.mcmullinmotors.co.uk/used/renault/clio/15-dci-90-dynamique-medianav-energy-5dr/plymouth/devon/20822811
4974,5000,23134835,8495,http://www.mcmullinmotors.co.uk/used/ssangyong/korando/22-cse-van-5dr-4wd/plymouth/devon/21156407
4974,10000,23489642,13750,http://www.mcmullinmotors.co.uk/used/land-rover/defender/hard-top-tdci-22/plymouth/devon/219386
4974,15000,27728470,16540,http://www.mcmullinmotors.co.uk/used/toyota/yaris/15-hybrid-design-5dr-cvt/plymouth/devon/21578540
4982,0,26465631,4772,https://www.vehicletradecentre.com/used-ds-automobiles-ds-3-kilwinning-ayrshire-6542439
4982,5000,25763681,9992,https://www.vehicletradecentre.com/used-bmw-4-series-kilwinning-ayrshire-6364338
4982,10000,23828004,10492,https://www.vehicletradecentre.com/used-bmw-4-series-gran-coupe-kilwinning-ayrshire-5902228
4982,15000,27052148,16998,https://www.vehicletradecentre.com/used-mercedes-benz-glc-kilwinning-ayrshire-6695675
4997,10000,27649105,13995,https://dunecht4x4garage.co.uk/ford/2015-15-ford-ranger-2-0-limited-manual-no-vat-30-04-2015/
4997,15000,25378389,18495,https://dunecht4x4garage.co.uk/range-rover-sport/2015-15-land-rover-range-rover-sport-3-0-sdv6-hse-auto-29-04-2015/
4997,20000,25815851,22995,https://dunecht4x4garage.co.uk/range-rover-sport/2015-65-land-rover-range-rover-sport-3-0-sdv6-hse-auto-bodykit-01-09-2015/
4997,25000,27803594,25995,https://dunecht4x4garage.co.uk/nissan/2021-71-nissan-navara-2-3-tekna-dci-no-vat-25-10-2021/
4997,30000,26732012,34995,https://dunecht4x4garage.co.uk/ford/2021-71-ford-ranger-2-0-raptor-ecoblue-no-vat-23-11-2021/
4997,35000,27803602,37995,https://dunecht4x4garage.co.uk/range-rover-evoque/2023-73-land-rover-range-rover-evoque-2-0-dynamic-se-31-10-2023/
4997,40000,26965143,42995,https://dunecht4x4garage.co.uk/discovery/2021-21-land-rover-discovery-3-0-sd-mhev-auto-31-03-2021/
5078,,27094109,,https://www.heartysofpeterborough.co.uk/used-audi-allroad-peterborough-cambridgeshire-6706467
5078,5000,20270233,6490,https://www.heartysofpeterborough.co.uk/used-nissan-leaf-peterborough-cambridgeshire-5073203
5078,10000,18290970,13690,https://www.heartysofpeterborough.co.uk/used-skoda-superb-peterborough-cambridgeshire-4603110
5078,15000,15602123,15990,https://www.heartysofpeterborough.co.uk/used-mercedes-benz-c-class-peterborough-cambridgeshire-3930342
5078,20000,23595838,24450,https://www.heartysofpeterborough.co.uk/used-volkswagen-id4-peterborough-cambridgeshire-5849942
5078,25000,15542495,25990,https://www.heartysofpeterborough.co.uk/used-audi-a4-peterborough-cambridgeshire-3914200
5078,30000,26990336,32990,https://www.heartysofpeterborough.co.uk/used-bmw-x5-peterborough-cambridgeshire-6679355
5078,35000,18563146,37950,https://www.heartysofpeterborough.co.uk/used-audi-a4-peterborough-cambridgeshire-4662745
5078,40000,23647478,42990,https://www.heartysofpeterborough.co.uk/used-bmw-i4-peterborough-cambridgeshire-5843406
5078,50000,22811513,54950,https://www.heartysofpeterborough.co.uk/used-mercedes-benz-v-class-peterborough-cambridgeshire-5667655
5078,60000,23565367,62950,https://www.heartysofpeterborough.co.uk/used-aston-martin-vantage-peterborough-cambridgeshire-5843731
5078,65000,20160760,69950,https://www.heartysofpeterborough.co.uk/used-land-rover-range-rover-peterborough-cambridgeshire-5048247
5078,75000,22177972,79990,https://www.heartysofpeterborough.co.uk/used-bentley-flying-spur-peterborough-cambridgeshire-5519661
5078,105000,15563841,105000,https://www.heartysofpeterborough.co.uk/used-mclaren-570gt-peterborough-cambridgeshire-3918993
5078,140000,13362355,142000,https://www.heartysofpeterborough.co.uk/used-porsche-911-gt3-peterborough-cambridgeshire-3365822
5083,5000,27878300,8995,https://www.rmfisher.co.uk/used-car-details/used-seat-ibiza-10-tsi-se-technology-euro-6-hatchback-blue-manual-petrol/id-202504231615919/
5083,10000,24776181,10795,https://www.rmfisher.co.uk/used-car-details/used-seat-mii-368-kwh-auto-5dr-hatchback-red-automatic-electric/id-202406271179861/
5083,15000,24776182,15695,https://www.rmfisher.co.uk/used-car-details/used-ford-puma-10t-ecoboost-mhev-st-line-eur-suv-black-manual-petrol/id-202406271170675/
5083,20000,27655423,23695,https://www.rmfisher.co.uk/used-car-details/used-seat-ateca-20-tdi-xperience-lux-dsg-euro-black-automatic-diesel/id-202504020876214/
5083,25000,23952041,26995,https://www.rmfisher.co.uk/used-car-details/used-cupra-ateca-15-ecotsi-v1-dsg-euro-6-ss-suv-black-automatic-petrol/id-202404088417498/
5083,30000,26381389,33495,https://www.rmfisher.co.uk/used-car-details/used-seat-tarraco-15-ecotsi-evo-fr-sport-dsg-eu-suv-green-automatic-petrol/id-202411286807591/
5083,35000,28054917,35495,https://www.rmfisher.co.uk/used-car-details/used-cupra-formentor-20-tsi-vz1-dsg-4drive-euro-6-suv-grey-automatic-petrol/id-202505092217415/
5087,0,20797542,4295,https://www.brierleysvehiclesolutions.com/cars-for-sale/burnley/car/4721/ford-fiesta-van-base-tdci
5087,5000,25935485,8795,https://www.brierleysvehiclesolutions.com/cars-for-sale/burnley/car/5413/suzuki-swift-sz-t-boosterjet
5087,10000,25369930,10995,https://www.brierleysvehiclesolutions.com/cars-for-sale/burnley/car/5337/mazda-mx-5-se-l-nav
5087,15000,25383003,17995,https://www.brierleysvehiclesolutions.com/cars-for-sale/burnley/car/5341/ford-galaxy-titanium
5087,30000,26904204,32995,https://www.brierleysvehiclesolutions.com/cars-for-sale/burnley/car/5467/audi-q5-quattro
5098,0,27259551,3495,https://www.westmallinggarage.co.uk/used/cars/vauxhall/viva/se-ac-cheap-small-first-car-1939
5098,5000,23978210,9495,https://www.westmallinggarage.co.uk/used/cars/skoda/citigo/se-mpi-asg-only-21-000-miles-from-new-1737
5098,10000,26224782,10995,https://www.westmallinggarage.co.uk/used/cars/renault/clio/renaultsport-nav-only-30-000-miles-from-new-1879
5103,5000,23381279,8999,https://www.abcar-sales.co.uk/details/used-car-in-gunnislake/nissan/x-trail/1.6-dci-n-connecta-euro-6-ss-5dr/1094653/
5103,10000,26277828,13799,https://www.abcar-sales.co.uk/details/used-car-in-gunnislake/volkswagen/golf/2.0-tsi-bluemotion-tech-gti-euro-6-ss-5dr/1316104/
5103,15000,25360885,19999,https://www.abcar-sales.co.uk/details/used-car-in-gunnislake/porsche/panamera/3.0d-v6-platinum-edition-tiptronics-euro-5-ss-5dr/1240361/
5103,20000,24728151,20499,https://www.abcar-sales.co.uk/details/used-car-in-gunnislake/porsche/cayenne/3.0-td-v6-tiptronics-4wd-euro-6-ss-5dr/931621/
5103,30000,27686841,30999,https://www.abcar-sales.co.uk/details/used-car-in-gunnislake/mercedes-benz/vclass/2.2-v250d-bluetec-sport-g-tronic+-euro-6-ss-5dr-7-seat/1431768/
5103,40000,24644757,42999,https://www.abcar-sales.co.uk/details/used-car-in-gunnislake/bentley/continental/4.0-v8-gt-s-auto-4wd-euro-5-2dr/988252/
5106,10000,25578876,13750,https://www.pertwee-and-back.co.uk/used-cars/ford-ecosport-titanium-V0772
5106,15000,24273784,15995,https://www.pertwee-and-back.co.uk/used-cars/ford-transit-connect-trend-V0713
5106,20000,25642075,23995,https://www.pertwee-and-back.co.uk/used-cars/ford-transit-connect-limited-transit-connect-250-ltd-ecoblue-a-V0745
5106,25000,26657202,25995,https://www.pertwee-and-back.co.uk/used-cars/ford-mustang-mach-e-extended-range-91kwh-awd-5dr-V0815
5106,30000,27817632,33995,https://www.pertwee-and-back.co.uk/used-cars/ford-kuga-25-ecoboost-duratec-144kwh-st-line-x-cvt-euro-6-V0856
5106,35000,27875777,37495,https://www.pertwee-and-back.co.uk/used-cars/ford-explorer-extended-range-77kwh-premium-auto-5dr-V0858
